,0
2023-06-20 10:21:30.050080,677.0489959432049
2023-06-21 10:21:30.050080,683.5998884381339
2023-06-21 10:21:30.050080,683.5998884381339
2023-06-22 10:21:30.050080,683.5998884381339
2023-06-23 10:21:30.050080,683.5998884381339
2023-06-23 10:21:30.050080,683.0959736308316
2023-06-24 10:21:30.050080,683.0959736308316
2023-06-24 10:21:30.050080,685.6155476673428
2023-06-25 10:21:30.050080,685.6155476673428
2023-06-26 10:21:30.050080,685.6155476673428
2023-06-26 10:21:30.050080,685.6155476673428
2023-06-27 10:21:30.050080,681.0803144016227
2023-06-27 10:21:30.050080,681.0803144016227
2023-06-28 10:21:30.050080,680.5763995943205
2023-06-28 10:21:30.050080,680.5763995943205
2023-06-29 10:21:30.050080,676.0411663286004
2023-06-30 10:21:30.050080,676.0411663286004
2023-06-30 10:21:30.050080,675.5372515212982
2023-07-01 10:21:30.050080,675.5372515212982
2023-07-01 10:21:30.051085,669.9941886409737
2023-07-02 10:21:30.051085,669.9941886409737
2023-07-02 10:21:30.051085,679.568569979716
2023-07-03 10:21:30.051085,679.568569979716
2023-07-04 10:21:30.051085,680.0724847870183
2023-07-04 10:21:30.051085,680.0724847870183
2023-07-05 10:21:30.051085,677.5529107505072
2023-07-05 10:21:30.051085,677.5529107505072
2023-07-06 10:21:30.051085,675.0333367139959
2023-07-06 10:21:30.051085,675.0333367139959
2023-07-07 10:21:30.051085,675.0333367139959
2023-07-08 10:21:30.051085,675.0333367139959
2023-07-08 10:21:30.051085,677.5529107505072
2023-07-09 10:21:30.051085,677.5529107505072
2023-07-09 10:21:30.051085,678.0568255578094
2023-07-10 10:21:30.051085,678.0568255578094
2023-07-10 10:21:30.051085,677.5529107505072
2023-07-11 10:21:30.051085,677.5529107505072
2023-07-12 10:21:30.051085,674.5294219066938
2023-07-12 10:21:30.051085,674.5294219066938
2023-07-13 10:21:30.051085,677.5529107505072
2023-07-13 10:21:30.051085,677.5529107505072
2023-07-14 10:21:30.051085,678.0568255578094
2023-07-15 10:21:30.051085,678.0568255578094
2023-07-15 10:21:30.051085,680.5763995943205
2023-07-16 10:21:30.052083,680.5763995943205
2023-07-16 10:21:30.052083,680.5763995943205
2023-07-17 10:21:30.052083,680.5763995943205
2023-07-17 10:21:30.052083,680.5763995943205
2023-07-18 10:21:30.052083,680.5763995943205
2023-07-19 10:21:30.052083,680.5763995943205
2023-07-19 10:21:30.052083,680.5763995943205
2023-07-20 10:21:30.052083,680.5763995943205
2023-07-20 10:21:30.052083,680.5763995943205
2023-07-21 10:21:30.052083,680.5763995943205
2023-07-21 10:21:30.052083,680.5763995943205
2023-07-22 10:21:30.052083,673.5215922920893
2023-07-23 10:21:30.052083,673.5215922920893
2023-07-23 10:21:30.052083,673.0176774847871
2023-07-24 10:21:30.052083,673.0176774847871
2023-07-24 10:21:30.052083,673.0176774847871
2023-07-25 10:21:30.052083,673.0176774847871
2023-07-25 10:21:30.052083,680.5763995943205
2023-07-26 10:21:30.052083,680.5763995943205
2023-07-27 10:21:30.052083,680.0724847870183
2023-07-27 10:21:30.052083,680.0724847870183
2023-07-28 10:21:30.052083,673.0176774847871
2023-07-28 10:21:30.052083,673.0176774847871
2023-07-29 10:21:30.052083,671.5059330628803
2023-07-29 10:21:30.052083,671.5059330628803
2023-07-30 10:21:30.052083,671.5059330628803
2023-07-31 10:21:30.053080,671.5059330628803
2023-07-31 10:21:30.053080,671.5059330628803
2023-08-01 10:21:30.053080,671.5059330628803
2023-08-01 10:21:30.053080,665.4589553752536
2023-08-02 10:21:30.053080,665.4589553752536
2023-08-03 10:21:30.053080,666.9706997971603
2023-08-03 10:21:30.053080,666.9706997971603
2023-08-04 10:21:30.053080,665.4589553752536
2023-08-04 10:21:30.053080,665.4589553752536
2023-08-05 10:21:30.053080,665.4589553752536
2023-08-05 10:21:30.053080,665.4589553752536
2023-08-06 10:21:30.053080,661.931551724138
2023-08-07 10:21:30.053080,661.931551724138
2023-08-07 10:21:30.053080,670.4981034482759
2023-08-08 10:21:30.053080,670.4981034482759
2023-08-08 10:21:30.053080,672.5137626774848
2023-08-09 10:21:30.053080,672.5137626774848
2023-08-09 10:21:30.053080,679.568569979716
2023-08-10 10:21:30.053080,679.568569979716
2023-08-11 10:21:30.053080,684.1038032454361
2023-08-11 10:21:30.053080,684.1038032454361
2023-08-12 10:21:30.053080,684.6077180527384
2023-08-12 10:21:30.053080,684.6077180527384
2023-08-13 10:21:30.053080,685.6155476673428
2023-08-13 10:21:30.053080,685.6155476673428
2023-08-14 10:21:30.054079,683.0959736308316
2023-08-15 10:21:30.054079,683.0959736308316
2023-08-15 10:21:30.054079,673.0176774847871
2023-08-16 10:21:30.054079,673.0176774847871
2023-08-16 10:21:30.054079,669.4902738336714
2023-08-17 10:21:30.054079,669.4902738336714
2023-08-17 10:21:30.054079,666.9706997971603
2023-08-18 10:21:30.054079,666.9706997971603
2023-08-19 10:21:30.054079,666.9706997971603
2023-08-19 10:21:30.054079,666.9706997971603
2023-08-20 10:21:30.054079,659.4119776876267
2023-08-20 10:21:30.054079,659.4119776876267
2023-08-21 10:21:30.054079,652.8610851926978
2023-08-22 10:21:30.054079,652.8610851926978
2023-08-22 10:21:30.054079,645.3023630831643
2023-08-23 10:21:30.054079,645.3023630831643
2023-08-23 10:21:30.054079,645.8062778904665
2023-08-24 10:21:30.054079,645.8062778904665
2023-08-24 10:21:30.054079,640.7671298174442
2023-08-25 10:21:30.054079,640.7671298174442
2023-08-26 10:21:30.054079,636.7358113590263
2023-08-26 10:21:30.054079,636.7358113590263
2023-08-27 10:21:30.054079,633.712322515213
2023-08-27 10:21:30.054079,633.712322515213
2023-08-28 10:21:30.054079,641.7749594320487
2023-08-28 10:21:30.055080,641.7749594320487
2023-08-29 10:21:30.055080,644.2945334685598
2023-08-30 10:21:30.055080,644.2945334685598
2023-08-30 10:21:30.055080,644.798448275862
2023-08-31 10:21:30.055080,644.798448275862
2023-08-31 10:21:30.055080,650.3415111561866
2023-09-01 10:21:30.055080,650.3415111561866
2023-09-01 10:21:30.055080,650.3415111561866
2023-09-02 10:21:30.055080,650.3415111561866
2023-09-03 10:21:30.055080,650.3415111561866
2023-09-03 10:21:30.055080,650.3415111561866
2023-09-04 10:21:30.055080,649.3336815415821
2023-09-04 10:21:30.055080,649.3336815415821
2023-09-05 10:21:30.055080,645.8062778904665
2023-09-05 10:21:30.055080,645.8062778904665
2023-09-06 10:21:30.055080,643.7906186612577
2023-09-07 10:21:30.055080,643.7906186612577
2023-09-07 10:21:30.055080,640.7671298174442
2023-09-08 10:21:30.055080,640.7671298174442
2023-09-08 10:21:30.055080,641.2710446247464
2023-09-09 10:21:30.055080,641.2710446247464
2023-09-10 10:21:30.055080,635.2240669371197
2023-09-10 10:21:30.055080,635.2240669371197
2023-09-11 10:21:30.055080,634.7201521298175
2023-09-11 10:21:30.055080,634.7201521298175
2023-09-12 10:21:30.055080,634.7201521298175
2023-09-12 10:21:30.056088,634.7201521298175
2023-09-13 10:21:30.056088,639.2553853955376
2023-09-14 10:21:30.056088,639.2553853955376
2023-09-14 10:21:30.056088,636.2318965517242
2023-09-15 10:21:30.056088,636.2318965517242
2023-09-15 10:21:30.056088,636.2318965517242
2023-09-16 10:21:30.056088,636.2318965517242
2023-09-16 10:21:30.056088,639.2553853955376
2023-09-17 10:21:30.056088,639.2553853955376
2023-09-18 10:21:30.056088,639.2553853955376
2023-09-18 10:21:30.056088,639.2553853955376
2023-09-19 10:21:30.056088,638.2475557809331
2023-09-19 10:21:30.056088,638.2475557809331
2023-09-20 10:21:30.056088,637.2397261663286
2023-09-20 10:21:30.056088,637.2397261663286
2023-09-21 10:21:30.056088,634.7201521298175
2023-09-22 10:21:30.056088,634.7201521298175
2023-09-22 10:21:30.056088,632.7044929006086
2023-09-23 10:21:30.056088,632.7044929006086
2023-09-23 10:21:30.056088,630.1849188640974
2023-09-24 10:21:30.056088,630.1849188640974
2023-09-24 10:21:30.056088,631.6966632860041
2023-09-25 10:21:30.056088,631.6966632860041
2023-09-26 10:21:30.056088,632.2005780933063
2023-09-26 10:21:30.057056,632.2005780933063
2023-09-27 10:21:30.057056,634.2162373225152
2023-09-27 10:21:30.057056,634.2162373225152
2023-09-28 10:21:30.057056,633.712322515213
2023-09-29 10:21:30.057056,633.712322515213
2023-09-29 10:21:30.057056,644.798448275862
2023-09-30 10:21:30.057056,644.798448275862
2023-09-30 10:21:30.057056,645.3023630831643
2023-10-01 10:21:30.057056,645.3023630831643
2023-10-01 10:21:30.057056,645.3023630831643
2023-10-02 10:21:30.057056,645.3023630831643
2023-10-03 10:21:30.057056,633.2084077079107
2023-10-03 10:21:30.057056,633.2084077079107
2023-10-04 10:21:30.057056,625.6496855983773
2023-10-04 10:21:30.057056,625.6496855983773
2023-10-05 10:21:30.057056,623.6340263691684
2023-10-05 10:21:30.057056,623.6340263691684
2023-10-06 10:21:30.057056,623.1301115618661
2023-10-07 10:21:30.057056,623.1301115618661
2023-10-07 10:21:30.057056,623.1301115618661
2023-10-08 10:21:30.057056,623.1301115618661
2023-10-08 10:21:30.057056,621.6183671399594
2023-10-09 10:21:30.057056,621.6183671399594
2023-10-09 10:21:30.057056,620.610537525355
2023-10-10 10:21:30.057056,620.610537525355
2023-10-11 10:21:30.057056,618.594878296146
2023-10-11 10:21:30.058073,618.594878296146
2023-10-12 10:21:30.058073,617.0831338742394
2023-10-12 10:21:30.058073,617.0831338742394
2023-10-13 10:21:30.058073,615.5713894523326
2023-10-13 10:21:30.058073,615.5713894523326
2023-10-14 10:21:30.058073,614.0596450304259
2023-10-15 10:21:30.058073,614.0596450304259
2023-10-15 10:21:30.058073,612.5479006085193
2023-10-16 10:21:30.058073,612.5479006085193
2023-10-16 10:21:30.058073,610.0283265720082
2023-10-17 10:21:30.058073,610.0283265720082
2023-10-18 10:21:30.058073,608.0126673427992
2023-10-18 10:21:30.058073,608.0126673427992
2023-10-19 10:21:30.058073,608.0126673427992
2023-10-19 10:21:30.058073,608.0126673427992
2023-10-20 10:21:30.058073,608.5165821501014
2023-10-20 10:21:30.058073,608.5165821501014
2023-10-21 10:21:30.058073,611.0361561866125
2023-10-22 10:21:30.058073,611.0361561866125
2023-10-22 10:21:30.058073,611.5400709939148
2023-10-23 10:21:30.058073,611.5400709939148
2023-10-23 10:21:30.058073,612.043985801217
2023-10-24 10:21:30.058073,612.043985801217
2023-10-24 10:21:30.058073,596.9265415821501
2023-10-25 10:21:30.058073,596.9265415821501
2023-10-26 10:21:30.059054,595.9187119675456
2023-10-26 10:21:30.059054,595.9187119675456
2023-10-27 10:21:30.059054,605.4930933062881
2023-10-27 10:21:30.059054,605.4930933062881
2023-10-28 10:21:30.059054,609.5244117647059
2023-10-28 10:21:30.059054,609.5244117647059
2023-10-29 10:21:30.059054,608.0126673427992
2023-10-30 10:21:30.059054,608.0126673427992
2023-10-30 10:21:30.059054,607.0048377281947
2023-10-31 10:21:30.059054,607.0048377281947
2023-10-31 10:21:30.059054,604.9891784989858
2023-11-01 10:21:30.059054,604.9891784989858
2023-11-01 10:21:30.059054,604.9891784989858
2023-11-02 10:21:30.059054,604.9891784989858
2023-11-03 10:21:30.059054,591.3834787018255
2023-11-03 10:21:30.059054,591.3834787018255
2023-11-04 10:21:30.059054,590.3756490872211
2023-11-04 10:21:30.059054,590.3756490872211
2023-11-05 10:21:30.059054,587.8560750507099
2023-11-06 10:21:30.059054,587.8560750507099
2023-11-06 10:21:30.059054,598.4382860040567
2023-11-07 10:21:30.059054,598.4382860040567
2023-11-07 10:21:30.059054,601.4617748478702
2023-11-08 10:21:30.059054,601.4617748478702
2023-11-08 10:21:30.059054,600.957860040568
2023-11-09 10:21:30.060040,600.957860040568
2023-11-10 10:21:30.060040,601.9656896551724
2023-11-10 10:21:30.060040,601.9656896551724
2023-11-11 10:21:30.060040,601.9656896551724
2023-11-11 10:21:30.060040,601.9656896551724
2023-11-12 10:21:30.060040,601.9656896551724
2023-11-12 10:21:30.060040,601.9656896551724
2023-11-13 10:21:30.060040,603.4774340770791
2023-11-14 10:21:30.060040,603.4774340770791
2023-11-14 10:21:30.060040,603.9813488843813
2023-11-15 10:21:30.060040,603.9813488843813
2023-11-15 10:21:30.060040,602.4696044624746
2023-11-16 10:21:30.060040,602.4696044624746
2023-11-16 10:21:30.060040,601.4617748478702
2023-11-17 10:21:30.060040,601.4617748478702
2023-11-18 10:21:30.060040,599.4461156186612
2023-11-18 10:21:30.060040,599.4461156186612
2023-11-19 10:21:30.060040,598.942200811359
2023-11-19 10:21:30.060040,598.942200811359
2023-11-20 10:21:30.060040,599.4461156186612
2023-11-20 10:21:30.060040,599.4461156186612
2023-11-21 10:21:30.060040,597.9343711967546
2023-11-22 10:21:30.061033,597.9343711967546
2023-11-22 10:21:30.061033,595.9187119675456
2023-11-23 10:21:30.061033,595.9187119675456
2023-11-23 10:21:30.061033,596.9265415821501
2023-11-24 10:21:30.061033,596.9265415821501
2023-11-25 10:21:30.061033,598.942200811359
2023-11-25 10:21:30.061033,598.942200811359
2023-11-26 10:21:30.061033,598.942200811359
2023-11-26 10:21:30.061033,598.942200811359
2023-11-27 10:21:30.061033,598.942200811359
2023-11-27 10:21:30.061033,598.942200811359
2023-11-28 10:21:30.061033,598.942200811359
2023-11-29 10:21:30.061033,598.942200811359
2023-11-29 10:21:30.061033,597.9343711967546
2023-11-30 10:21:30.061033,597.9343711967546
2023-11-30 10:21:30.061033,596.9265415821501
2023-12-01 10:21:30.061033,596.9265415821501
2023-12-01 10:21:30.061033,594.9108823529411
2023-12-02 10:21:30.061033,594.9108823529411
2023-12-03 10:21:30.061033,587.3521602434078
2023-12-03 10:21:30.061033,587.3521602434078
2023-12-04 10:21:30.061033,581.8090973630832
2023-12-04 10:21:30.061033,581.8090973630832
2023-12-05 10:21:30.061033,579.7934381338742
2023-12-05 10:21:30.061033,579.7934381338742
2023-12-06 10:21:30.061033,580.8012677484787
2023-12-07 10:21:30.061033,580.8012677484787
2023-12-07 10:21:30.062047,593.9030527383367
2023-12-08 10:21:30.062047,593.9030527383367
2023-12-08 10:21:30.062047,593.9030527383367
2023-12-09 10:21:30.062047,593.9030527383367
2023-12-09 10:21:30.062047,589.3678194726166
2023-12-10 10:21:30.062047,589.3678194726166
2023-12-11 10:21:30.062047,589.8717342799189
2023-12-11 10:21:30.062047,589.8717342799189
2023-12-12 10:21:30.062047,590.8795638945234
2023-12-12 10:21:30.062047,590.8795638945234
2023-12-13 10:21:30.062047,590.3756490872211
2023-12-14 10:21:30.062047,590.3756490872211
